Date	Deaths	Deaths_roll_av
2021-02-05	3052	3122.3
2021-02-06	3128	3127.6
2021-02-07	2865	3110.4
2021-02-08	3057	3089.6
2021-02-09	3071	3074.3
2021-02-10	2988	3035.3
2021-02-11	2997	3022.6
2021-02-12	3149	3036.4
2021-02-13	2953	3011.4
2021-02-14	2731	2992.3
2021-02-15	2990	2982.7
2021-02-16	3138	2992.3
2021-02-17	2995	2993.3
2021-02-18	2915	2981.6
2021-02-19	2911	2947.6
2021-02-20	2798	2925.4
2021-02-21	2746	2927.6
2021-02-22	2799	2900.3
2021-02-23	2766	2847.1
2021-02-24	2776	2815.9
2021-02-25	2788	2797.7
2021-02-26	2685	2765.4
2021-02-27	2654	2744.9
2021-02-28	2511	2711.3
2021-03-01	2716	2699.4
2021-03-02	2675	2686.4
2021-03-03	2663	2670.3
2021-03-04	2731	2662.1
2021-03-05	2697	2663.9
2021-03-06	2484	2639.6
2021-03-07	2489	2636.4
2021-03-08	2735	2639.1
2021-03-09	2739	2648.3
2021-03-10	2603	2639.7
2021-03-11	2684	2633.0
2021-03-12	2656	2627.1
2021-03-13	2678	2654.9
2021-03-14	2511	2658.0
2021-03-15	2756	2661.0
2021-03-16	2614	2643.1
2021-03-17	2635	2647.7
2021-03-18	2656	2643.7
2021-03-19	2710	2651.4
2021-03-20	2499	2625.9
2021-03-21	2504	2624.9
2021-03-22	2699	2616.7
2021-03-23	2587	2612.9
2021-03-24	2744	2628.4
2021-03-25	2764	2643.9
2021-03-26	2780	2653.9
2021-03-27	2531	2658.4
2021-03-28	2332	2633.9
2021-03-29	2605	2620.4
2021-03-30	2720	2639.4
2021-03-31	2704	2633.7
2021-04-01	2800	2638.9
2021-04-02	2605	2613.9
2021-04-03	2510	2610.9
2021-04-04	2576	2645.7
2021-04-05	2658	2653.3
2021-04-06	2720	2653.3
2021-04-07	2710	2654.1
2021-04-08	2686	2637.9
2021-04-09	2789	2664.1
2021-04-10	2713	2693.1
2021-04-11	2597	2696.1
2021-04-12	2793	2715.4
2021-04-13	2759	2721.0
2021-04-14	2694	2718.7
2021-04-15	2767	2730.3
2021-04-16	2793	2730.9
2021-04-17	2690	2727.6
2021-04-18	2602	2728.3
2021-04-19	2879	2740.6
2021-04-20	2809	2747.7
2021-04-21	2806	2763.7
2021-04-22	2699	2754.0
2021-04-23	2821	2758.0
2021-04-24	2723	2762.7
2021-04-25	2545	2754.6
2021-04-26	2735	2734.0
2021-04-27	2880	2744.1
2021-04-28	2828	2747.3
2021-04-29	2832	2766.3
2021-04-30	2858	2771.6
2021-05-01	2808	2783.7
2021-05-02	2614	2793.6
2021-05-03	2738	2794.0
2021-05-04	2760	2776.9
2021-05-05	2890	2785.7
2021-05-06	2709	2768.1
2021-05-07	2759	2754.0
2021-05-08	2658	2732.6
2021-05-09	2815	2761.3
2021-05-10	2911	2786.0
2021-05-11	2955	2813.9
2021-05-12	2608	2773.6
2021-05-13	2497	2743.3
2021-05-14	2674	2731.1
2021-05-15	2524	2712.0
2021-05-16	2410	2654.1
2021-05-17	2604	2610.3
2021-05-18	2505	2546.0
2021-05-19	2548	2537.4
2021-05-20	2560	2546.4
2021-05-21	2648	2542.7
2021-05-22	2547	2546.0
2021-05-23	2399	2544.4
2021-05-24	2400	2515.3
2021-05-25	2550	2521.7
2021-05-26	2477	2511.6
2021-05-27	2541	2508.9
2021-05-28	2457	2481.6
2021-05-29	2409	2461.9
2021-05-30	2359	2456.1
2021-05-31	2542	2476.4
2021-06-01	2571	2479.4
2021-06-02	2634	2501.9
2021-06-03	2651	2517.6
2021-06-04	2806	2567.4
2021-06-05	2659	2603.1
2021-06-06	2328	2598.7
2021-06-07	2535	2597.7
2021-06-08	2473	2583.7
2021-06-09	2578	2575.7
2021-06-10	2532	2558.7
2021-06-11	2564	2524.1
2021-06-12	2541	2507.3
2021-06-13	2219	2491.7
2021-06-14	2394	2471.6
2021-06-15	2543	2481.6
2021-06-16	2581	2482.0
2021-06-17	2758	2514.3
2021-06-18	2979	2573.6
2021-06-19	2967	2634.4
2021-06-20	2854	2725.1
2021-06-21	2762	2777.7
2021-06-22	2500	2771.6
2021-06-23	2428	2749.7
2021-06-24	2429	2702.7
2021-06-25	2344	2612.0
2021-06-26	2411	2532.6
2021-06-27	2317	2455.9
2021-06-28	2573	2428.9
2021-06-29	2481	2426.1
2021-06-30	2424	2425.6
2021-07-01	2339	2412.7
2021-07-02	2439	2426.3
2021-07-03	2419	2427.4
2021-07-04	2338	2430.4
2021-07-05	2408	2406.9
2021-07-06	2479	2406.6
2021-07-07	2448	2410.0
2021-07-08	2518	2435.6
2021-07-09	2374	2426.3
2021-07-10	2439	2429.1
2021-07-11	2328	2427.7
2021-07-12	2521	2443.9
2021-07-13	2621	2464.1
2021-07-14	2509	2472.9
2021-07-15	2563	2479.3
2021-07-16	2644	2517.9
2021-07-17	2437	2517.6
2021-07-18	2367	2523.1
2021-07-19	2520	2523.0
2021-07-20	2480	2502.9
2021-07-21	2382	2484.7
2021-07-22	2534	2480.6
2021-07-23	2573	2470.4
2021-07-24	2525	2483.0
2021-07-25	2599	2516.1
2021-07-26	2497	2512.9
2021-07-27	2523	2519.0
2021-07-28	2438	2527.0
2021-07-29	2444	2514.1
2021-07-30	2525	2507.3
2021-07-31	2473	2499.9
2021-08-01	2311	2458.7
2021-08-02	2330	2434.9
2021-08-03	2381	2414.6
2021-08-04	2452	2416.6
2021-08-05	2522	2427.7
2021-08-06	2567	2433.7
2021-08-07	2466	2432.7
2021-08-08	2303	2431.6
2021-08-09	2433	2446.3
2021-08-10	2497	2462.9
2021-08-11	2501	2469.9
2021-08-12	2472	2462.7
2021-08-13	2657	2475.6
2021-08-14	2583	2492.3
2021-08-15	2417	2508.6
2021-08-16	2642	2538.4
2021-08-17	2470	2534.6
2021-08-18	2483	2532.0
2021-08-19	2552	2543.4
2021-08-20	2521	2524.0
2021-08-21	2411	2499.4
2021-08-22	2422	2500.1
2021-08-23	2478	2476.7
2021-08-24	2387	2464.9
2021-08-25	2525	2470.9
2021-08-26	2526	2467.1
2021-08-27	2386	2447.9
2021-08-28	2425	2449.9
2021-08-29	2424	2450.1
2021-08-30	2431	2443.4
2021-08-31	2427	2449.1
2021-09-01	2516	2447.9
2021-09-02	2504	2444.7
2021-09-03	2601	2475.4
2021-09-04	2492	2485.0
2021-09-05	2370	2477.3
2021-09-06	2622	2504.6
2021-09-07	2645	2535.7
2021-09-08	2655	2555.6
2021-09-09	2920	2615.0
2021-09-10	2875	2654.1
2021-09-11	2674	2680.1
2021-09-12	2488	2697.0
2021-09-13	2582	2691.3
2021-09-14	2694	2698.3
2021-09-15	2746	2711.3
2021-09-16	2627	2669.4
2021-09-17	2583	2627.7
2021-09-18	2440	2594.3
2021-09-19	2385	2579.6
2021-09-20	2511	2569.4
2021-09-21	2510	2543.1
2021-09-22	2572	2518.3
2021-09-23	2618	2517.0
2021-09-24	2759	2542.1
2021-09-25	2635	2570.0
2021-09-26	2552	2593.9
2021-09-27	2694	2620.0
2021-09-28	2536	2623.7
2021-09-29	2556	2621.4
2021-09-30	2569	2614.4
2021-10-01	2575	2588.1
2021-10-02	2721	2600.4
2021-10-03	2478	2589.9
2021-10-04	2496	2561.6
2021-10-05	2707	2586.0
2021-10-06	2551	2585.3
2021-10-07	2663	2598.7
2021-10-08	2764	2625.7
2021-10-09	2518	2596.7
2021-10-10	2510	2601.3
2021-10-11	2706	2631.3
2021-10-12	2725	2633.9
2021-10-13	2572	2636.9
2021-10-14	2777	2653.1
2021-10-15	2742	2650.0
2021-10-16	2689	2674.4
2021-10-17	2738	2707.0
2021-10-18	2849	2727.4
2021-10-19	2912	2754.1
2021-10-20	2906	2801.9
2021-10-21	2890	2818.0
2021-10-22	2828	2830.3
2021-10-23	2710	2833.3
2021-10-24	2666	2823.0
2021-10-25	2800	2816.0
2021-10-26	2869	2809.9
2021-10-27	2863	2803.7
2021-10-28	2992	2818.3
2021-10-29	2968	2838.3
2021-10-30	2873	2861.6
2021-10-31	3022	2912.4
2021-11-01	2931	2931.1
2021-11-02	2973	2946.0
2021-11-03	2967	2960.9
2021-11-04	2922	2950.9
2021-11-05	2889	2939.6
2021-11-06	2910	2944.9
2021-11-07	2834	2918.0
2021-11-08	3061	2936.6
2021-11-09	3069	2950.3
2021-11-10	2972	2951.0
2021-11-11	2977	2958.9
2021-11-12	3004	2975.3
2021-11-13	3062	2997.0
2021-11-14	2926	3010.1
2021-11-15	3208	3031.1
2021-11-16	3127	3039.4
2021-11-17	3150	3064.9
2021-11-18	3194	3095.9
2021-11-19	3357	3146.3
2021-11-20	3208	3167.1
2021-11-21	3100	3192.0
2021-11-22	3266	3200.3
2021-11-23	3152	3203.9
2021-11-24	3384	3237.3
2021-11-25	3389	3265.1
2021-11-26	3516	3287.9
2021-11-27	3274	3297.3
2021-11-28	3292	3324.7
2021-11-29	3417	3346.3
2021-11-30	3384	3379.4
2021-12-01	3503	3396.4
2021-12-02	3549	3419.3
2021-12-03	3543	3423.1
2021-12-04	3453	3448.7
2021-12-05	3336	3455.0
2021-12-06	3436	3457.7
2021-12-07	3503	3474.7
2021-12-08	3526	3478.0
2021-12-09	3498	3470.7
2021-12-10	3583	3476.4
2021-12-11	3275	3451.0
2021-12-12	3211	3433.1
2021-12-13	3306	3414.6
2021-12-14	3364	3394.7
2021-12-15	3363	3371.4
2021-12-16	3357	3351.3
2021-12-17	3296	3310.3
2021-12-18	3162	3294.1
2021-12-19	3161	3287.0
2021-12-20	3160	3266.1
2021-12-21	3177	3239.4
2021-12-22	3170	3211.9
2021-12-23	3361	3212.4
2021-12-24	3212	3200.4
2021-12-25	3325	3223.7
2021-12-26	3074	3211.3
2021-12-27	3300	3231.3
2021-12-28	3291	3247.6
2021-12-29	3249	3258.9
2021-12-30	3235	3240.9
2021-12-31	3192	3238.0
2022-01-01	3022	3194.7
2022-01-02	2885	3167.7
2022-01-03	3063	3133.9
2022-01-04	3078	3103.4
2022-01-05	2951	3060.9
2022-01-06	2973	3023.4
2022-01-07	2955	2989.6
2022-01-08	2950	2979.3
2022-01-09	2900	2981.4
2022-01-10	2926	2961.9
2022-01-11	2846	2928.7
2022-01-12	2859	2915.6
2022-01-13	2799	2890.7
2022-01-14	2918	2885.4
2022-01-15	2883	2875.9
2022-01-16	2690	2845.9
2022-01-17	2886	2840.1
2022-01-18	2866	2843.0
2022-01-19	2859	2843.0
2022-01-20	2885	2855.3
2022-01-21	2897	2852.3
2022-01-22	2798	2840.1
2022-01-23	2654	2835.0
2022-01-24	2843	2828.9
2022-01-25	2876	2830.3
2022-01-26	2934	2841.0
2022-01-27	2988	2855.7
2022-01-28	2892	2855.0
2022-01-29	2946	2876.1
2022-01-30	2745	2889.1
2022-01-31	2888	2895.6
2022-02-01	3021	2916.3
2022-02-02	3000	2925.7
2022-02-03	2943	2919.3
2022-02-04	3079	2946.0
2022-02-05	2866	2934.6
2022-02-06	2901	2956.9
2022-02-07	2916	2960.9
2022-02-08	2929	2947.7
2022-02-09	3013	2949.6
2022-02-10	3082	2969.4
2022-02-11	2879	2940.9
2022-02-12	2811	2933.0
2022-02-13	2865	2927.9
2022-02-14	3020	2942.7
2022-02-15	3075	2963.6
2022-02-16	3157	2984.1
2022-02-17	3045	2978.9
2022-02-18	3031	3000.6
2022-02-19	2892	3012.1
2022-02-20	2945	3023.6
2022-02-21	2977	3017.4
2022-02-22	2961	3001.1
2022-02-23	2909	2965.7
2022-02-24	3022	2962.4
2022-02-25	2899	2943.6
2022-02-26	2851	2937.7
2022-02-27	2756	2910.7
2022-02-28	2936	2904.9
2022-03-01	3026	2914.1
2022-03-02	3055	2935.0
2022-03-03	3020	2934.7
2022-03-04	3004	2949.7
2022-03-05	2918	2959.3
2022-03-06	2852	2973.0
2022-03-07	2899	2967.7
2022-03-08	3067	2973.6
2022-03-09	3100	2980.0
2022-03-10	3082	2988.9
2022-03-11	3091	3001.3
2022-03-12	3068	3022.7
2022-03-13	2944	3035.9
2022-03-14	3079	3061.6
2022-03-15	3097	3065.9
2022-03-16	3158	3074.1
2022-03-17	3062	3071.3
2022-03-18	3059	3066.7
2022-03-19	2912	3044.4
2022-03-20	2990	3051.0
2022-03-21	3078	3050.9
2022-03-22	3128	3055.3
2022-03-23	3148	3053.9
2022-03-24	3032	3049.6
2022-03-25	3097	3055.0
2022-03-26	3027	3071.4
2022-03-27	2726	3033.7
2022-03-28	3011	3024.1
2022-03-29	3031	3010.3
2022-03-30	3123	3006.7
2022-03-31	2988	3000.4
2022-04-01	3054	2994.3
2022-04-02	2866	2971.3
2022-04-03	2810	2983.3
2022-04-04	3004	2982.3
2022-04-05	3056	2985.9
2022-04-06	3059	2976.7
2022-04-07	3125	2996.3
2022-04-08	3081	3000.1
2022-04-09	2853	2998.3
2022-04-10	2775	2993.3
2022-04-11	2930	2982.7
2022-04-12	2979	2971.7
2022-04-13	3062	2972.1
2022-04-14	3089	2967.0
2022-04-15	2794	2926.0
2022-04-16	2732	2908.7
2022-04-17	2667	2893.3
2022-04-18	2685	2858.3
2022-04-19	2879	2844.0
2022-04-20	2825	2810.1
2022-04-21	2855	2776.7
2022-04-22	2895	2791.1
2022-04-23	2809	2802.1
2022-04-24	2631	2797.0
2022-04-25	2898	2827.4
2022-04-26	2828	2820.1
2022-04-27	2685	2800.1
2022-04-28	2699	2777.9
2022-04-29	2856	2772.3
2022-04-30	2753	2764.3
2022-05-01	2642	2765.9
2022-05-02	2686	2735.6
2022-05-03	2773	2727.7
2022-05-04	2830	2748.4
2022-05-05	2758	2756.9
2022-05-06	2834	2753.7
2022-05-07	2697	2745.7
2022-05-08	2647	2746.4
2022-05-09	2761	2757.1
2022-05-10	2856	2769.0
2022-05-11	2919	2781.7
2022-05-12	2749	2780.4
2022-05-13	2804	2776.1
2022-05-14	2663	2771.3
2022-05-15	2513	2752.1
2022-05-16	2680	2740.6
2022-05-17	2737	2723.6
2022-05-18	2711	2693.9
2022-05-19	2837	2706.4
2022-05-20	2774	2702.1
2022-05-21	2486	2676.9
2022-05-22	2340	2652.1
2022-05-23	2567	2636.0
2022-05-24	2524	2605.6
2022-05-25	2480	2572.6
2022-05-26	2456	2518.1
2022-05-27	2560	2487.6
2022-05-28	2362	2469.9
2022-05-29	2283	2461.7
2022-05-30	2465	2447.1
2022-05-31	2495	2443.0
2022-06-01	2584	2457.9
2022-06-02	2601	2478.6
2022-06-03	2699	2498.4
2022-06-04	2709	2548.0
2022-06-05	2551	2586.3
2022-06-06	2490	2589.9
2022-06-07	2555	2598.4
2022-06-08	2638	2606.1
2022-06-09	2596	2605.4
2022-06-10	2572	2587.3
2022-06-11	2642	2577.7
2022-06-12	2467	2565.7
2022-06-13	2526	2570.9
2022-06-14	2571	2573.1
2022-06-15	2553	2561.0
2022-06-16	2557	2555.4
2022-06-17	2708	2574.9
2022-06-18	2720	2586.0
2022-06-19	2862	2642.4
2022-06-20	2664	2662.1
2022-06-21	2762	2689.4
2022-06-22	2695	2709.7
2022-06-23	2773	2740.6
2022-06-24	2923	2771.3
2022-06-25	2614	2756.1
2022-06-26	2628	2722.7
2022-06-27	2668	2723.3
2022-06-28	2651	2707.4
2022-06-29	2656	2701.9
2022-06-30	2964	2729.1
2022-07-01	2693	2696.3
2022-07-02	2443	2671.9
2022-07-03	2487	2651.7
2022-07-04	2696	2655.7
2022-07-05	2597	2648.0
2022-07-06	2574	2636.3
2022-07-07	2557	2578.1
2022-07-08	2688	2577.4
2022-07-09	2610	2601.3
2022-07-10	2433	2593.6
2022-07-11	2649	2586.9
2022-07-12	2728	2605.6
2022-07-13	2878	2649.0
2022-07-14	2856	2691.7
2022-07-15	2801	2707.9
2022-07-16	2604	2707.0
2022-07-17	2503	2717.0
2022-07-18	2787	2736.7
2022-07-19	3035	2780.6
2022-07-20	3271	2836.7
2022-07-21	3267	2895.4
2022-07-22	2932	2914.1
2022-07-23	2881	2953.7
2022-07-24	2814	2998.1
2022-07-25	3308	3072.6
2022-07-26	3056	3075.6
2022-07-27	2749	3001.0
2022-07-28	2822	2937.4
2022-07-29	2885	2930.7
2022-07-30	2777	2915.9
2022-07-31	2700	2899.6
2022-08-01	2831	2831.4
2022-08-02	2786	2792.9
2022-08-03	2969	2824.3
2022-08-04	3260	2886.9
2022-08-05	3102	2917.9
2022-08-06	2538	2883.7
2022-08-07	2486	2853.1
2022-08-08	2737	2839.7
2022-08-09	2684	2825.1
2022-08-10	2701	2786.9
2022-08-11	2815	2723.3
2022-08-12	2951	2701.7
2022-08-13	2970	2763.4
2022-08-14	2974	2833.1
2022-08-15	2993	2869.7
2022-08-16	3109	2930.4
2022-08-17	2969	2968.7
2022-08-18	2930	2985.1
2022-08-19	2817	2966.0
2022-08-20	2599	2913.0
2022-08-21	2515	2847.4
2022-08-22	2709	2806.9
2022-08-23	2721	2751.4
2022-08-24	2800	2727.3
2022-08-25	2801	2708.9
2022-08-26	2871	2716.6
2022-08-27	2650	2723.9
2022-08-28	2440	2713.1
2022-08-29	2591	2696.3
2022-08-30	2697	2692.9
2022-08-31	2642	2670.3
2022-09-01	2487	2625.4
2022-09-02	2587	2584.9
2022-09-03	2626	2581.4
2022-09-04	2664	2613.4
2022-09-05	2717	2631.4
2022-09-06	2792	2645.0
2022-09-07	2778	2664.4
2022-09-08	2779	2706.1
2022-09-09	2661	2716.7
2022-09-10	2589	2711.4
2022-09-11	2461	2682.4
2022-09-12	2630	2670.0
2022-09-13	2655	2650.4
2022-09-14	2672	2635.3
2022-09-15	2579	2606.7
2022-09-16	2658	2606.3
2022-09-17	2543	2599.7
2022-09-18	2539	2610.9
2022-09-19	2594	2605.7
2022-09-20	2679	2609.1
2022-09-21	2651	2606.1
2022-09-22	2836	2642.9
2022-09-23	2823	2666.4
2022-09-24	2814	2705.1
2022-09-25	2724	2731.6
2022-09-26	2881	2772.6
2022-09-27	2918	2806.7
2022-09-28	2866	2837.4
2022-09-29	2903	2847.0
2022-09-30	2937	2863.3
2022-10-01	3042	2895.9
2022-10-02	2855	2914.6
2022-10-03	2830	2907.3
2022-10-04	2945	2911.1
2022-10-05	2979	2927.3
2022-10-06	3082	2952.9
2022-10-07	3062	2970.7
2022-10-08	2933	2955.1
2022-10-09	2796	2946.7
2022-10-10	3037	2976.3
2022-10-11	3068	2993.9
2022-10-12	3009	2998.1
2022-10-13	3175	3011.4
2022-10-14	3195	3030.4
2022-10-15	3137	3059.6
2022-10-16	3169	3112.9
2022-10-17	3182	3133.6
2022-10-18	3217	3154.9
2022-10-19	3100	3167.9
2022-10-20	3141	3163.0
2022-10-21	3219	3166.4
2022-10-22	3107	3162.1
2022-10-23	2853	3117.0
2022-10-24	3069	3100.9
2022-10-25	3044	3076.1
2022-10-26	3030	3066.1
2022-10-27	3095	3059.6
2022-10-28	3093	3041.6
2022-10-29	3064	3035.4
2022-10-30	3054	3064.1
2022-10-31	2862	3034.6
2022-11-01	2916	3016.3
2022-11-02	2835	2988.4
2022-11-03	2881	2957.9
2022-11-04	2932	2934.9
2022-11-05	2827	2901.0
2022-11-06	2680	2847.6
2022-11-07	2961	2861.7
2022-11-08	3022	2876.9
2022-11-09	2929	2890.3
2022-11-10	3003	2907.7
2022-11-11	2753	2882.1
2022-11-12	2734	2868.9
2022-11-13	2786	2884.0
2022-11-14	2927	2879.1
2022-11-15	3053	2883.6
2022-11-16	2937	2884.7
2022-11-17	2955	2877.9
2022-11-18	3115	2929.6
2022-11-19	3010	2969.0
2022-11-20	2828	2975.0
2022-11-21	3009	2986.7
2022-11-22	3178	3004.6
2022-11-23	3083	3025.4
2022-11-24	3068	3041.6
2022-11-25	3175	3050.1
2022-11-26	2964	3043.6
2022-11-27	2974	3064.4
2022-11-28	3147	3084.1
2022-11-29	3159	3081.4
2022-11-30	3187	3096.3
2022-12-01	3170	3110.9
2022-12-02	3299	3128.6
2022-12-03	3104	3148.6
2022-12-04	3207	3181.9
2022-12-05	3272	3199.7
2022-12-06	3477	3245.1
2022-12-07	3386	3273.6
2022-12-08	3447	3313.1
2022-12-09	3573	3352.3
2022-12-10	3572	3419.1
2022-12-11	3398	3446.4
2022-12-12	3550	3486.1
2022-12-13	3674	3514.3
2022-12-14	3760	3567.7
2022-12-15	3654	3597.3
2022-12-16	3969	3653.9
2022-12-17	3773	3682.6
2022-12-18	3597	3711.0
2022-12-19	4035	3780.3
2022-12-20	4225	3859.0
2022-12-21	4175	3918.3
2022-12-22	4211	3997.9
2022-12-23	4174	4027.1
2022-12-24	3983	4057.1
2022-12-25	3879	4097.4
2022-12-26	3905	4078.9
2022-12-27	3857	4026.3
2022-12-28	3956	3995.0
2022-12-29	3866	3945.7
2022-12-30	4010	3922.3
2022-12-31	3899	3910.3
2023-01-01	3786	3897.0
2023-01-02	3951	3903.6
2023-01-03	3699	3881.0
2023-01-04	3695	3843.7
2023-01-05	3731	3824.4
2023-01-06	3547	3758.3
2023-01-07	3448	3693.9
2023-01-08	3269	3620.0
2023-01-09	3404	3541.9
2023-01-10	3232	3475.1
2023-01-11	3392	3431.9
2023-01-12	3242	3362.0
2023-01-13	3267	3322.0
2023-01-14	3063	3267.0
2023-01-15	3039	3234.1
2023-01-16	3079	3187.7
2023-01-17	3166	3178.3
2023-01-18	3057	3130.4
2023-01-19	3067	3105.4
2023-01-20	3091	3080.3
2023-01-21	2892	3055.9
2023-01-22	2819	3024.4
2023-01-23	3054	3020.9
2023-01-24	2902	2983.1
2023-01-25	3035	2980.0
2023-01-26	2950	2963.3
2023-01-27	2958	2944.3
2023-01-28	2930	2949.7
2023-01-29	2751	2940.0
2023-01-30	2929	2922.1
2023-01-31	3037	2941.4
2023-02-01	3056	2944.4
2023-02-02	3133	2970.6
2023-02-03	3040	2982.3
2023-02-04	2951	2985.3
2023-02-05	2869	3002.1
2023-02-06	2895	2997.3
2023-02-07	2863	2972.4
2023-02-08	2979	2961.4
2023-02-09	2875	2924.6
2023-02-10	3023	2922.1
2023-02-11	2986	2927.1
2023-02-12	2815	2919.4
2023-02-13	2979	2931.4
2023-02-14	3025	2954.6
2023-02-15	2926	2947.0
2023-02-16	3042	2970.9
2023-02-17	3081	2979.1
2023-02-18	3009	2982.4
2023-02-19	2847	2987.0
2023-02-20	2993	2989.0
2023-02-21	3003	2985.9
2023-02-22	3029	3000.6
2023-02-23	2974	2990.9
2023-02-24	3091	2992.3
2023-02-25	2908	2977.9
2023-02-26	2828	2975.1
2023-02-27	2934	2966.7
2023-02-28	2954	2959.7
2023-03-01	3068	2965.3
2023-03-02	3186	2995.6
2023-03-03	3024	2986.0
2023-03-04	2947	2991.6
2023-03-05	2878	2998.7
2023-03-06	3029	3012.3
2023-03-07	3179	3044.4
2023-03-08	3103	3049.4
2023-03-09	3193	3050.4
2023-03-10	3352	3097.3
2023-03-11	3041	3110.7
2023-03-12	2963	3122.9
2023-03-13	3318	3164.1
2023-03-14	3119	3155.6
2023-03-15	3073	3151.3
2023-03-16	2975	3120.1
2023-03-17	3138	3089.6
2023-03-18	3141	3103.9
2023-03-19	2953	3102.4
2023-03-20	3190	3084.1
2023-03-21	3108	3082.6
2023-03-22	3111	3088.0
2023-03-23	3109	3107.1
2023-03-24	3100	3101.7
2023-03-25	2903	3067.7
2023-03-26	2725	3035.1
2023-03-27	3009	3009.3
2023-03-28	2941	2985.4
2023-03-29	2900	2955.3
2023-03-30	2960	2934.0
2023-03-31	3111	2935.6
2023-04-01	2952	2942.6
2023-04-02	2750	2946.1
2023-04-03	2825	2919.9
2023-04-04	2844	2906.0
2023-04-05	2872	2902.0
2023-04-06	2887	2891.6
2023-04-07	2877	2858.1
2023-04-08	2768	2831.9
2023-04-09	2747	2831.4
2023-04-10	2665	2808.6
2023-04-11	2906	2817.4
2023-04-12	2969	2831.3
2023-04-13	3020	2850.3
2023-04-14	2894	2852.7
2023-04-15	2826	2861.0
2023-04-16	2701	2854.4
2023-04-17	2799	2873.6
2023-04-18	2834	2863.3
2023-04-19	2804	2839.7
2023-04-20	2744	2800.3
2023-04-21	2869	2796.7
2023-04-22	2899	2807.1
2023-04-23	2770	2817.0
2023-04-24	2822	2820.3
2023-04-25	2803	2815.9
2023-04-26	2692	2799.9
2023-04-27	2640	2785.0
2023-04-28	2767	2770.4
2023-04-29	2810	2757.7
2023-04-30	2618	2736.0
2023-05-01	2659	2712.7
2023-05-02	2653	2691.3
2023-05-03	2630	2682.4
2023-05-04	2874	2715.9
2023-05-05	2802	2720.9
2023-05-06	2658	2699.1
2023-05-07	2545	2688.7
2023-05-08	2742	2700.6
2023-05-09	2807	2722.6
2023-05-10	2804	2747.4
2023-05-11	2626	2712.0
2023-05-12	2636	2688.3
2023-05-13	2542	2671.7
2023-05-14	2485	2663.1
2023-05-15	2682	2654.6
2023-05-16	2651	2632.3
2023-05-17	2470	2584.6
2023-05-18	2503	2567.0
2023-05-19	2598	2561.6
2023-05-20	2564	2564.7
2023-05-21	2665	2590.4
2023-05-22	2867	2616.9
2023-05-23	2601	2609.7
2023-05-24	2546	2620.6
2023-05-25	2600	2634.4
2023-05-26	2557	2628.6
2023-05-27	2487	2617.6
2023-05-28	2465	2589.0
2023-05-29	2421	2525.3
2023-05-30	2532	2515.4
2023-05-31	2673	2533.6
2023-06-01	2736	2553.0
2023-06-02	2619	2561.9
2023-06-03	2386	2547.4
2023-06-04	2423	2541.4
2023-06-05	2583	2564.6
2023-06-06	2547	2566.7
2023-06-07	2670	2566.3
2023-06-08	2563	2541.6
2023-06-09	2755	2561.0
2023-06-10	2513	2579.1
2023-06-11	2500	2590.1
2023-06-12	2497	2577.9
2023-06-13	2479	2568.1
2023-06-14	2553	2551.4
2023-06-15	2633	2561.4
2023-06-16	2525	2528.6
2023-06-17	2493	2525.7
2023-06-18	2476	2522.3
2023-06-19	2685	2549.1
2023-06-20	2626	2570.1
2023-06-21	2716	2593.4
2023-06-22	2625	2592.3
2023-06-23	2557	2596.9
2023-06-24	2433	2588.3
2023-06-25	2299	2563.0
2023-06-26	2603	2551.3
2023-06-27	2368	2514.4
2023-06-28	2374	2465.6
2023-06-29	2530	2452.0
2023-06-30	2511	2445.4
2023-07-01	2340	2432.1
2023-07-02	2209	2419.3
2023-07-03	2342	2382.0
2023-07-04	2477	2397.6
2023-07-05	2443	2407.4
2023-07-06	2427	2392.7
2023-07-07	2478	2388.0
2023-07-08	2532	2415.4
2023-07-09	2589	2469.7
2023-07-10	2741	2526.7
2023-07-11	2636	2549.4
2023-07-12	2681	2583.4
2023-07-13	2350	2572.4
2023-07-14	2571	2585.7
2023-07-15	2480	2578.3
2023-07-16	2246	2529.3
